SEQ,FLUD_CAUSE,F_DSTRC_NM,F_DSSTR_NM,F_CUE_DTL,ADM_CD,WRITNG_YM,FLUD_TIME,FLUD_DPWT,DMG_AMOUNT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_WAL
32597,3,생초면 어서지구,태풍'산바',집중호우로 인한 하천범람,4886033021,201302,9,,0,20120916,20120917,0,0,114.72M
32598,3,산청읍 지리-차탄지구,태풍'산바',집중호우로 인한 하천범람,4886025023,201302,9,,,20120916,20120917,,,98.29M
32599,3,신안면 청현-신기지구,태풍'산바',집중호우로 인한 외수유입,4886038022,201302,9,,,20120916,20120917,,,51.05M
32600,3,남지1지구,7.9~7.14 집중호우,집중호우,4874025321,201302,6,,3788615000,20110709,20110709,,,10.9M
32601,3,남지2지구,7.9~7.14 집중호우,집중호우,4874025321,201302,72,,3788615000,20110709,20110709,,,12.94M
32602,3,성사리 지구,7.9~7.14 집중호우,집중호우,4874025326,201302,48,,3788615000,20110708,20110709,,,7.25M
32603,3,용산리 지구,7.9~7.14 집중호우,집중호우,4874025324,201302,96,,3788615000,20110708,20110712,,,9.72M
32604,3,학계리 지구,7.9~7.14 집중호우,집중호우,4874025323,201302,48,,3788615000,20110708,20110709,,,13.27M
32605,3,신제리 지구,7.9~7.14 집중호우,개천범람/내수침수,4874038027,201302,24,,3788615000,20110709,20110709,,,13.61M
32606,3,월령리 지구,7.9~7.14 집중호우,집중호우,4874038028,201302,24,,3788615000,20110709,20110709,,,6.94M
32607,3,동산리 지구,7.9~7.14 집중호우,집중호우,4874034021,201302,168,,3788615000,20110708,20110714,,,14.54M
32608,3,안리 지구,7.9~7.14 집중호우,집중호우,4874034021,201302,72,,3788615000,20110708,20110710,,,15.2M
32609,3,대봉지구,7.9~7.14 집중호우,집중호우,4874039028,201302,168,,3788615000,20110708,20110714,,,11.6M
32610,3,유리 지구,7.9~7.14 집중호우,집중호우,4874039022,201302,24,,3788615000,20110709,20110709,,,11.63M
32611,3,장가지구,7.9~7.14 집중호우,하천범람,4874039023,201302,48,,3788615000,20110708,20110709,,,17.05M
32612,3,증산리지구,7.9~7.14 집중호우,집중호우,4874041021,201302,24,,0,20110709,20110709,0,0,39.21M
32613,2,신도1지구,태풍'볼라벤'으로 인한 침수,일부 지대가 낮아 우수가 도로에서 유입되어 방까지 침수,5013025033,201302,0,,0,20120827,20120828,0,0,38.8M
40156,2,논곡1지구,집중호우,집중호우,4139012500,201301,4,0.21 M,2374814,20110727,20110727,0,0,42.8M
40157,2,대야1지구,집중호우,집중호우,4139010100,201301,4,0.3 M,2374814,20110727,20110727,0,0,18.88M
40158,2,대야2지구,집중호우,집중호우,4139010100,201301,4,0.28 M,2374814,20110727,20110727,0,0,23.49M
40159,2,대야3지구,집중호우,집중호우,4139010100,201301,4,0.15 M,2374814,20110727,20110727,0,0,13.3M
40160,2,신천1지구,집중호우,집중호우,4139010200,201301,4,0.2 M,2374814,20110727,20110727,0,0,28.6M
40161,2,신천2지구,집중호우,집중호우,4139010200,201301,4,0.34 M,2374814,20110727,20110727,0,0,13.39M
40162,2,신천3지구,집중호우,집중호우,4139010200,201301,4,0.25 M,2374814,20110727,20110727,0,0,12.76M
40163,2,신천4지구,집중호우,집중호우,4139010200,201301,4,23 M,2374814,20110727,20110727,0,0,9.4M
40164,2,신천5지구,집중호우,집중호우,4139010200,201301,4,0.13 M,2374814,20110727,20110727,0,0,18.52M
40165,2,신천6지구,집중호우,집중호우,4139010200,201301,4,0.14 M,0,20110727,20110727,0,0,18.14M
40166,2,미산1지구,집중호우,집중호우,4139010500,201301,4,0.57 M,0,20110727,20110727,0,0,5.39M
40167,2,안현1지구,집중호우,집중호우,4139010700,201301,4,0.41 M,0,20110727,20110727,0,0,6.4M
40168,2,안현2지구,집중호우,집중호우,4139010700,201301,4,0.92 M,0,20110727,20110727,0,0,5.97M
40169,2,매화1지구,집중호우,집중호우,4139010800,201301,4,0.43 M,0,20110727,20110727,0,0,8.46M
40170,2,포1지구,집중호우,집중호우,4139010400,201301,4,0.36 M,0,20110727,20110727,0,0,5.03M
40171,2,월곶1지구,집중호우,집중호우,4139013100,201301,4,0.31 M,0,20110727,20110727,0,0,8.11M
40172,2,정왕1지구,집중호우,집중호우,4139013200,201301,4,0.62 M,0,20110727,20110727,0,0,7.69M
40173,2,죽율1지구,집중호우,집중호우,4139013300,201301,4,0.38 M,0,20110727,20110727,0,0,4.15M
40174,2,일산 지구,집중호우,집중호우,4146131024,201301,14,0.6 M,0,20110726,20110726,3,15,57.8M
40175,2,왕산갈담,집중호우,집중호우,4146131000,201301,14,0.65 M,0,20110726,20110726,0,0,55.52M
40176,2,초부1지구,집중호우,집중호우,4146131023,201301,14,1.75 M,0,20110726,20110726,0,0,60.15M
40177,2,초부2지구,집중호우,집중호우,4146131023,201301,14,0.45 M,0,20110726,20110726,0,0,59.95M
40178,2,유운삼계,집중호우,집중호우,4146125000,201301,14,0.75 M,0,20110726,20110726,0,0,62.88M
40179,2,적성가월,집중호우,집중호우로 인한 침수,4148037026,201301,9,0.2 M~ 2.6 M,0,20110727,20110728,700,2400,15.89M
40180,2,파평늘노,집중호우,집중호우로 인한 배수역류,4148036000,201301,9,0.2 M~ 2.7 M,0,20110727,20110728,700,2400,11.1M
40181,2,당하,집중호우,집중호우로 인한 배수역류,4148011400,201301,9,0.2 M~ 1.3 M,0,20110727,20110728,700,2400,5.1M
40182,2,문산마정,집중호우,집중호우로 인한 배수역류,4148025027,201301,9,0.6 M~ 1.7 M,0,20110727,20110728,700,2400,6.6M
40183,2,상지석1,집중호우,집중호우로 인한 배수역류,4148011100,201301,9,0.4 M~ 0.9 M,0,20110727,20110728,700,2400,21.3M
40184,2,상지석2,집중호우,집중호우로 인한 배수역류,4148011100,201301,9,0.2 M~ 1.4 M,0,20110727,20110728,700,2400,6.1M
40185,2,광탄신산,집중호우,집중호우로 인한 배수역류,4148035027,201301,9,0.4 M~ 2.2 M,0,20110727,20110728,700,2400,17.6M
40186,2,위전,집중호우,집중호우로 인한 침수,4148031021,201301,9,0.3 M~ 2.4 M,0,20110727,20110728,700,2400,9.8M
40187,2,연풍,집중호우,집중호우로 인한 가구침수,4148025327,201301,9,0.2 M~ 1.3 M,0,20110727,20110728,700,2400,26.8M
40188,2,읍내7리지구,집중호우,집중호우로 인한 침수,4182025021,201301,4,0.5 M~ 1.2 M,0,20110727,20110728,0,0,55.26M
40189,2,해리천,집중호우,집중호우,4579036030,201301,8,1.65 M,0,20110809,20110809,0,0,4.36M
40190,2,선운천,집중호우,집중호우,4579032036,201301,24,1.3 M,0,20110809,20110910,0,0,17.94M
40191,2,양계신성,집중호우,집중호우,4579041000,201301,10,0.57 M,21323,20110809,20110910,0,0,26.94M
40192,2,주진천,집중호우,집중호우,4579032033,201301,5,2.17 M,0,20110809,20110910,0,0,14.17M
40193,2,용수천,집중호우,집중호우,4579034027,201301,8,1.78 M,0,20110809,20110910,0,0,23.78M
40194,2,대산천,집중호우,집중호우,4579033027,201301,33,0.64 M,0,20110809,20110910,0,0,28.54M
40195,2,취성마을,집중호우,집중호우,4579031000,201301,5,1.23 M,0,20110809,20110910,0,0,31.5M
40196,2,대가,집중호우,집중호우,4577033000,201301,0,0.5 M~ 3 M,0,20110809,20110910,0,0,72.17M
40197,2,유촌,집중호우,집중호우,4577039025,201301,0,0.5 M~ 3 M,0,20110808,20110910,0,0,92.35M
40198,2,마산천,집중호우,집중호우,4571033000,201301,18,0.2 M~ 2.01 M,0,20110710,20110710,0,0,8.08M
40199,2,대흘1지구,집중호우,주위보다 지대가 낮아 상류지역의 우수의 유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,82.9M
40200,2,대흘2지구,집중호우,상류지역 우수유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,97.4M
40201,2,대흘3지구,집중호우,인접 농로의 배수시설 미비로 저지대 과수원으로 우수유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,71.9M
40202,2,대흘4지구,집중호우,인접 상류층에서 저지대로 우수유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,70.6M
40203,2,대흘5지구,집중호우,인접 상류지역 우수유입에 의한 과수원 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,83M
40204,2,대흘6지구,집중호우,상류지역 및 중산간도로  우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,105.2M
40205,2,대흘7지구,집중호우,상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,118.1M
40206,2,대흘8지구,집중호우,인접 상류지역 우수 유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,131.1M
40207,2,대흘9지구,집중호우,인접 상류지역 우수유입에 의한 침,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,130.4M
40208,2,대흘10지구,집중호우,집중호우,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,104.8M
40209,2,대흘11지구,집중호우,주위보다 지대가 낮아 우수의 집중유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,98.2M
40210,2,대흘12지구,집중호우,농로 및 상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,102.8M
40211,2,대흘13지구,집중호우,주위보다 지대가 낮아 우수의 집중유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,98.4M
40212,2,대흘14지구,집중호우,주위보다 지대가 낮아 우수의 집중유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,118.3M
40213,2,대흘15지구,집중호우,상류지역 우수유입으로 인한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,93.1M
40214,2,대흘16지구,집중호우,상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,95.3M
40215,2,대흘17지구,집중호우,주위보다 지대가 낮아 우수의 집중 유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,185.2M
40216,2,대흘18지구,집중호우,중산간도로보다 지대가 낮고 도로의 배수시설미비로 인한 우수의 유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,216.4M
40217,2,대흘19지구,집중호우,집상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,158.9M
40218,2,대흘20지구,집중호우,주위보다 지대가 낮아 인근 농로및 임야지역에서 빗물의 집중유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,171.6M
40219,2,대흘21지구,집중호우,주위보다 지대가 낮아 인근 상류지역에서 발생한 우수가 집중 유입됨,5011025900,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,132.2M
40220,2,대흘22지구,집중호우,상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,218.9M
40221,2,대흘23지구,집중호우,상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,205.7M
40222,2,대흘24지구,집중호우,상류지역 우수유입에 의한 침수,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,262.7M
40223,2,대흘25지구,집중호우,주위보다 지대가 낮아 상류지역 우수의 집중유입,5011025926,201301,1.5,0.5 M~ 2.5 M,0,20110911,20110911,10,12,318.2M
40224,2,와산1지구,집중호우,중산간도로의 배수시설미비로 인근 저지대로 우수유입,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,179.1M
40225,2,와산2지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,180.1M
40226,2,와산3지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,148M
40227,2,와산4지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,156.1M
40228,2,와산5지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,160.6M
40229,2,와산6지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,156.08M
40230,2,와산7지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,179.1M
40231,2,와산8지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,180.1M
40232,2,와산9지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,148M
40233,2,와산10지구,집중호우,상류지역(당오름) 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,156.1M
40234,2,와산11지구,집중호우,주위보다 지대가 낮아 우수의 집중유입,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,217.5M
40235,2,와산12지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,192.9M
40236,2,와산13지구,집중호우,주위보다 지대가 낮아 우수의 집중유입,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,221.3M
40237,2,와산14지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,219.9M
40238,2,와산15지구,집중호우,상류지역 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,213.7M
40239,2,와산16지구,집중호우,상류지역(당오름) 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,219.5M
40240,2,와산17지구,집중호우,상류지역(당오름) 우수유입에 의한 침수,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,305.3M
40241,2,와산18지구,집중호우,중산간도로의 배수시설미비로 인근 저지대로 우수유입,5011025928,201301,1.5,0.5 M~ 3 M,0,20110911,20110911,10,12,289.3M
40242,1,고현지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831010900,201301,2,0.8 M,0,20030912,20030912,0,0,5.62M
40243,1,와현지구,"태풍 ""매미""",테풍에 따른 집중호우와 해수면 상승,4831031023,201301,2,1.403 M,681000000,20030912,20030912,0,0,7.44M
40244,1,구조라지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831031022,201301,2,0.7 M,100000000,20030912,20030912,0,0,5.82M
40245,1,학동지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831032028,201301,2,,268000000,20030912,20030912,0,0,5.16M
40246,1,다포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831033023,201301,2,,0,20030912,20030912,0,0,5.68M
40247,1,다대지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831033024,201301,2,,0,20030912,20030912,0,0,1.35M
40248,1,저구지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831033022,201301,2,,192000000,20030912,20030912,0,0,4.28M
40249,1,관포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831039025,201301,2,,254000000,20030912,20030912,0,0,3.15M
40250,1,유호지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831039022,201301,2,,473000000,20030912,20030912,0,0,7.43M
40251,1,송진포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831039023,201301,2,,0,20030912,20030912,18,20,7.66M
40252,1,외포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831039029,201301,2,,270000000,20030912,20030912,0,0,2.5M
40253,1,장승포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831010200,201301,2,,0,20030912,20030912,0,0,3.92M
40254,1,옥포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831010600,201301,2,,0,20030912,20030912,0,0,3.71M
40255,1,덕포지구,"태풍 ""매미""",태풍에 따른 집중호우와 해수면 상승,4831010700,201301,2,,95000000,20030912,20030912,0,0,4.5M
40256,1,수월지구,"태풍 ""매미""",집중호우로 인한 저지대 침수,4831011400,201301,2,,2000000,20100911,20100911,10,12,9.38M
40257,1,양정지구,"태풍 ""매미""",집중호우로 인한 저지대 침수,4831011300,201301,2,,2000000,20090716,20090716,10,12,9.14M
40258,1,능포지구,"태풍 ""매미""",집중호우로 인한 저지대 침수,4831010100,201301,2,,2000000,20090716,20090716,10,12,2.9M
40259,1,문동지구,"태풍 ""매미""",집중호우로 인한 저지대 침수,4831011100,201301,2,,2000000,20090716,20090716,10,12,62.08M
90416,3,내촌면 신팔리,2013년 장마철 집중호우,장마철 집중호우에 의한 침수,4165032025,201403,31,0.41M~0.41M,0,20130714,20130715,1300,1900,219.45
90398,3,일동면 사직3지구,2013년 장마철 집중호우,집중호우로 인한 주택 침수,4165037025,201403,12,0.4M~0.4M,0,20130715,20130715,1000,2200,138.407
90399,3,일동면 사직4지구,2013년 장마철 집중호우,집중호우로 인한 제방붕괴 침수(인삼밭),4165037025,201403,12,0.4M~0.7M,0,20130714,20130714,1000,2200,111.803
90400,3,일동면 사직5지구,2013년 장마철 집중호우,집중호우로 인한 저지대 침수(인삼밭),4165037025,201403,12,0.4M~0.4M,0,20130714,20130714,1000,2200,114.791
90401,3,일동면 사직6지구,2013년 장마철 집중호우,집중호우로 인한 하천 범람(인삼밭),4165037025,201403,13,0.5M~0.5M,0,20130715,20130715,1000,2300,110.455
90402,3,일동면 사직7지구,2013년 장마철 집중호우,집중호우로 인한 침수(주택/전),4165037025,201403,12,0.5M~0.5M,0,20130715,20130715,1000,2200,134.38
90403,3,일동면 사직8지구,2013년 장마철 집중호우,집중호우로 인한 저지대 침수,4165037025,201403,12,0.5M~0.5M,0,20130715,20130715,1000,2200,107.48
